,Unnamed: 0,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban
148,200,2.0,1900-01-01 21:40:00,1900-01-01 21:55:00,0,0,0,46,11.6,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
149,201,0.0,1900-01-01 12:10:00,1900-01-01 12:25:00,5,1,0,17,10.9,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
150,202,1.0,1900-01-01 19:35:00,1900-01-01 19:50:00,4,0,0,39,18.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
151,203,1.0,1900-01-01 20:55:00,1900-01-01 21:05:00,5,1,0,18,10.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
152,204,1.0,1900-01-01 15:45:00,1900-01-01 16:00:00,3,0,0,26,9.1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
153,206,1.0,1900-01-01 23:45:00,1900-01-01 00:00:00,3,0,0,22,33.9,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1
154,207,0.0,1900-01-01 18:40:00,1900-01-01 18:45:00,6,1,0,36,29.3,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0
155,208,1.0,1900-01-01 16:10:00,1900-01-01 16:20:00,1,0,0,21,12.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
156,209,1.0,1900-01-01 13:00:00,1900-01-01 13:05:00,3,0,0,26,9.1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0
157,210,1.0,1900-01-01 11:20:00,1900-01-01 11:25:00,5,1,0,29,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
158,211,1.0,1900-01-01 10:55:00,1900-01-01 11:05:00,1,0,0,27,5.2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
159,212,1.0,1900-01-01 23:55:00,1900-01-01 00:10:00,4,0,0,12,20.2,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
160,213,1.0,1900-01-01 17:55:00,1900-01-01 18:00:00,5,1,0,29,15.6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
161,214,1.0,1900-01-01 22:00:00,1900-01-01 22:15:00,1,0,0,36,18.3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
162,215,1.0,1900-01-01 14:45:00,1900-01-01 14:50:00,5,1,0,23,7.6,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0
163,216,1.0,1900-01-01 19:00:00,1900-01-01 19:05:00,2,0,0,35,25.2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
164,217,1.0,1900-01-01 11:55:00,1900-01-01 12:10:00,6,1,0,27,5.5,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0
165,218,0.0,1900-01-01 19:00:00,1900-01-01 19:10:00,2,0,0,22,23.8,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
166,219,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,0,0,0,34,22.6,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
167,220,1.0,1900-01-01 19:45:00,1900-01-01 19:50:00,3,0,0,33,14.5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
168,222,1.0,1900-01-01 23:15:00,1900-01-01 23:30:00,4,0,0,24,13.6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
169,223,1.0,1900-01-01 16:45:00,1900-01-01 16:50:00,2,0,0,28,16.3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
170,224,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,0,0,0,25,14.6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
171,225,0.0,1900-01-01 14:50:00,1900-01-01 14:55:00,2,0,0,16,7.9,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0
172,226,0.0,1900-01-01 08:35:00,1900-01-01 08:50:00,1,0,0,26,4.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
173,227,1.0,1900-01-01 09:40:00,1900-01-01 09:50:00,1,0,0,26,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
174,230,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,6,1,0,25,11.4,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0
175,234,0.0,1900-01-01 18:50:00,1900-01-01 19:05:00,5,1,0,39,11.2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
176,235,1.0,1900-01-01 23:55:00,1900-01-01 00:00:00,6,1,0,25,17.9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
177,236,1.0,1900-01-01 23:10:00,1900-01-01 23:20:00,5,1,0,16,13.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
178,237,1.0,1900-01-01 23:20:00,1900-01-01 23:30:00,5,1,0,23,14.6,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1
179,238,0.0,1900-01-01 15:50:00,1900-01-01 16:00:00,3,0,0,26,15.7,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0
180,239,0.0,1900-01-01 11:55:00,1900-01-01 12:05:00,3,0,0,14,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
181,240,1.0,1900-01-01 17:50:00,1900-01-01 17:55:00,0,0,0,33,13.6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
182,242,1.0,1900-01-01 11:35:00,1900-01-01 11:45:00,1,0,0,20,3.8,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
183,243,1.0,1900-01-01 09:00:00,1900-01-01 09:10:00,1,0,0,20,3.4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
184,244,0.0,1900-01-01 19:30:00,1900-01-01 19:45:00,0,0,0,39,20.2,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
185,245,1.0,1900-01-01 10:20:00,1900-01-01 10:35:00,0,0,0,14,3.2,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
186,246,1.0,1900-01-01 21:30:00,1900-01-01 21:35:00,2,0,0,26,18.2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
187,247,1.0,1900-01-01 17:25:00,1900-01-01 17:30:00,5,1,0,27,7.0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1
188,248,1.0,1900-01-01 10:15:00,1900-01-01 10:30:00,3,0,0,26,2.4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
189,249,1.0,1900-01-01 20:20:00,1900-01-01 20:30:00,4,0,0,41,17.2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
190,251,0.0,1900-01-01 11:25:00,1900-01-01 11:35:00,2,0,0,24,5.9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
191,253,1.0,1900-01-01 09:55:00,1900-01-01 10:10:00,1,0,0,25,1.7,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
192,254,1.0,1900-01-01 17:10:00,1900-01-01 17:25:00,2,0,0,22,15.2,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
193,256,0.0,1900-01-01 11:20:00,1900-01-01 11:30:00,0,0,0,28,1.9,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0
194,257,0.0,1900-01-01 11:25:00,1900-01-01 11:35:00,5,1,0,16,5.9,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
195,258,1.0,1900-01-01 23:45:00,1900-01-01 23:55:00,0,0,0,15,23.0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
196,259,1.0,1900-01-01 22:00:00,1900-01-01 22:05:00,4,0,0,35,21.8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
197,260,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,1,0,0,34,12.6,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0
198,261,1.0,1900-01-01 21:55:00,1900-01-01 22:00:00,1,0,0,31,21.1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
199,262,1.0,1900-01-01 21:45:00,1900-01-01 22:00:00,6,1,0,17,24.1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
200,263,1.0,1900-01-01 09:15:00,1900-01-01 09:30:00,1,0,0,12,5.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
201,265,1.0,1900-01-01 16:35:00,1900-01-01 16:50:00,6,1,0,26,9.7,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0
202,266,1.0,1900-01-01 16:50:00,1900-01-01 17:05:00,5,1,0,26,6.7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
203,267,1.0,1900-01-01 17:15:00,1900-01-01 17:25:00,0,0,0,19,15.2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
204,269,1.0,1900-01-01 18:15:00,1900-01-01 18:20:00,3,0,0,23,10.7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
205,270,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,3,0,0,28,12.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
206,271,1.0,1900-01-01 22:35:00,1900-01-01 22:45:00,6,1,0,22,19.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
207,272,1.0,1900-01-01 11:40:00,1900-01-01 11:50:00,1,0,0,33,3.2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
208,273,1.0,1900-01-01 22:30:00,1900-01-01 22:35:00,0,0,0,26,9.4,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
209,274,1.0,1900-01-01 21:35:00,1900-01-01 21:50:00,4,0,0,25,6.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
210,275,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,5,1,0,24,18.4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
211,276,0.0,1900-01-01 10:55:00,1900-01-01 11:10:00,1,0,0,11,2.7,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1
212,277,1.0,1900-01-01 22:00:00,1900-01-01 22:10:00,4,0,0,35,18.9,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
213,278,0.0,1900-01-01 08:25:00,1900-01-01 08:30:00,0,0,0,15,2.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
214,280,0.0,1900-01-01 21:00:00,1900-01-01 21:15:00,1,0,0,22,13.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
215,282,0.0,1900-01-01 08:45:00,1900-01-01 09:00:00,0,0,0,25,3.2,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
216,283,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,5,1,0,29,13.4,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
217,285,1.0,1900-01-01 12:00:00,1900-01-01 12:05:00,5,1,0,28,2.3,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0
218,286,0.0,1900-01-01 22:10:00,1900-01-01 22:25:00,6,1,0,16,21.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
219,287,1.0,1900-01-01 18:45:00,1900-01-01 18:50:00,3,0,0,23,7.4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
220,288,1.0,1900-01-01 12:15:00,1900-01-01 12:25:00,2,0,0,30,13.7,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
221,289,1.0,1900-01-01 13:30:00,1900-01-01 13:40:00,5,1,0,23,8.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
222,290,2.0,1900-01-01 19:10:00,1900-01-01 19:15:00,6,1,0,37,17.1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
223,291,0.0,1900-01-01 22:10:00,1900-01-01 22:15:00,4,0,1,28,22.6,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
224,292,0.0,1900-01-01 16:40:00,1900-01-01 16:50:00,3,0,0,16,12.2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0
225,293,0.0,1900-01-01 19:50:00,1900-01-01 19:55:00,5,1,0,19,19.1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
226,295,1.0,1900-01-01 18:15:00,1900-01-01 18:30:00,5,1,0,33,25.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
227,296,0.0,1900-01-01 23:35:00,1900-01-01 23:50:00,2,0,0,13,30.3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
228,297,0.0,1900-01-01 22:30:00,1900-01-01 22:40:00,2,0,0,17,15.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
229,298,0.0,1900-01-01 17:40:00,1900-01-01 17:45:00,0,0,0,38,18.7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
230,299,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,5,1,0,33,5.6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
231,300,1.0,1900-01-01 17:10:00,1900-01-01 17:25:00,3,0,0,17,9.6,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0
232,301,1.0,1900-01-01 17:45:00,1900-01-01 17:55:00,0,0,0,16,14.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
233,302,0.0,1900-01-01 14:55:00,1900-01-01 15:05:00,3,0,0,18,10.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
234,303,2.0,1900-01-01 21:30:00,1900-01-01 21:40:00,6,1,0,37,22.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
235,304,1.0,1900-01-01 18:15:00,1900-01-01 18:20:00,2,0,0,19,14.5,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
236,305,0.0,1900-01-01 17:55:00,1900-01-01 18:10:00,2,0,0,38,22.1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
237,306,0.0,1900-01-01 11:30:00,1900-01-01 11:35:00,5,1,0,16,3.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
238,307,0.0,1900-01-01 09:20:00,1900-01-01 09:30:00,5,1,0,27,2.2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
239,308,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,3,0,0,27,3.6,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
240,311,1.0,1900-01-01 10:30:00,1900-01-01 10:35:00,5,1,0,20,5.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
241,312,0.0,1900-01-01 13:35:00,1900-01-01 13:45:00,6,1,0,35,8.7,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0
242,313,1.0,1900-01-01 12:35:00,1900-01-01 12:40:00,5,1,0,25,8.2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
243,315,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,2,0,0,27,10.9,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
244,316,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,2,0,0,40,22.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
245,317,2.0,1900-01-01 21:55:00,1900-01-01 22:05:00,0,0,0,51,29.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
246,318,1.0,1900-01-01 17:45:00,1900-01-01 18:00:00,4,0,0,38,17.9,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
247,319,1.0,1900-01-01 20:45:00,1900-01-01 20:50:00,3,0,0,41,17.1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0
248,325,0.0,1900-01-01 15:55:00,1900-01-01 16:00:00,5,1,0,16,18.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
249,329,1.0,1900-01-01 11:25:00,1900-01-01 11:40:00,2,0,0,17,5.8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
250,334,0.0,1900-01-01 20:15:00,1900-01-01 20:20:00,6,1,0,29,11.6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
251,335,1.0,1900-01-01 20:25:00,1900-01-01 20:35:00,2,0,0,29,14.9,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
252,337,0.0,1900-01-01 23:40:00,1900-01-01 23:55:00,2,0,0,20,15.8,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
253,339,2.0,1900-01-01 17:40:00,1900-01-01 17:45:00,4,0,0,33,26.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
254,342,0.0,1900-01-01 11:40:00,1900-01-01 11:55:00,4,0,0,37,8.3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
255,343,1.0,1900-01-01 17:55:00,1900-01-01 18:05:00,2,0,0,35,28.7,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
256,344,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,4,0,0,34,8.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
257,345,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,0,0,0,18,19.5,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
258,349,0.0,1900-01-01 10:55:00,1900-01-01 11:05:00,4,0,0,20,6.8,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0
259,353,1.0,1900-01-01 20:55:00,1900-01-01 21:05:00,5,1,0,25,11.2,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
260,354,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,3,0,0,27,14.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
261,355,1.0,1900-01-01 08:20:00,1900-01-01 08:30:00,0,0,0,25,6.1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
262,356,1.0,1900-01-01 13:40:00,1900-01-01 13:45:00,2,0,0,20,16.2,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1
263,357,1.0,1900-01-01 09:55:00,1900-01-01 10:10:00,1,0,0,18,2.1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
264,358,1.0,1900-01-01 15:10:00,1900-01-01 15:15:00,5,1,0,33,12.2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
265,359,0.0,1900-01-01 18:10:00,1900-01-01 18:15:00,2,0,0,39,12.6,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
266,360,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,3,0,0,44,14.6,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1
267,361,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,3,0,0,36,16.8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
268,362,0.0,1900-01-01 23:10:00,1900-01-01 23:15:00,4,0,0,13,13.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
269,363,1.0,1900-01-01 11:25:00,1900-01-01 11:40:00,6,1,0,33,4.3,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0
270,364,1.0,1900-01-01 09:10:00,1900-01-01 09:15:00,5,1,0,19,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
271,367,1.0,1900-01-01 08:10:00,1900-01-01 08:25:00,0,0,0,28,5.3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
272,368,1.0,1900-01-01 14:35:00,1900-01-01 14:45:00,3,0,0,28,8.6,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
273,369,0.0,1900-01-01 22:30:00,1900-01-01 22:40:00,0,0,0,10,12.6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
274,370,1.0,1900-01-01 21:30:00,1900-01-01 21:40:00,6,1,0,26,39.5,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1
275,371,0.0,1900-01-01 22:10:00,1900-01-01 22:20:00,2,0,0,29,8.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
276,373,1.0,1900-01-01 18:25:00,1900-01-01 18:35:00,0,0,0,22,35.2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0
277,374,1.0,1900-01-01 21:55:00,1900-01-01 22:10:00,0,0,0,15,23.8,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
278,375,1.0,1900-01-01 19:55:00,1900-01-01 20:00:00,0,0,0,23,13.1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
279,376,3.0,1900-01-01 22:00:00,1900-01-01 22:15:00,2,0,0,48,36.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
280,377,0.0,1900-01-01 19:35:00,1900-01-01 19:50:00,2,0,0,23,6.7,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1
281,378,0.0,1900-01-01 13:35:00,1900-01-01 13:40:00,6,1,0,46,14.9,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
282,379,1.0,1900-01-01 22:40:00,1900-01-01 22:50:00,5,1,0,18,6.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
283,380,1.0,1900-01-01 11:20:00,1900-01-01 11:30:00,1,0,0,27,6.0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0
284,381,0.0,1900-01-01 23:35:00,1900-01-01 23:50:00,6,1,0,16,11.2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
285,382,1.0,1900-01-01 17:50:00,1900-01-01 17:55:00,4,0,0,24,31.6,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
286,383,1.0,1900-01-01 17:25:00,1900-01-01 17:35:00,5,1,0,21,23.5,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1
287,384,0.0,1900-01-01 11:15:00,1900-01-01 11:25:00,3,0,0,16,3.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
288,385,1.0,1900-01-01 19:50:00,1900-01-01 20:05:00,0,0,0,26,9.6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
289,388,1.0,1900-01-01 09:15:00,1900-01-01 09:30:00,5,1,0,16,1.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
290,389,0.0,1900-01-01 20:55:00,1900-01-01 21:10:00,0,0,0,45,8.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
291,390,0.0,1900-01-01 22:30:00,1900-01-01 22:40:00,0,0,0,17,22.0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
292,391,1.0,1900-01-01 10:20:00,1900-01-01 10:35:00,3,0,0,23,2.1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1
293,392,0.0,1900-01-01 10:40:00,1900-01-01 10:50:00,6,1,0,24,3.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
294,393,1.0,1900-01-01 22:55:00,1900-01-01 23:05:00,4,0,0,29,23.7,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0
295,395,1.0,1900-01-01 18:45:00,1900-01-01 18:55:00,6,1,0,37,45.2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
296,398,1.0,1900-01-01 18:55:00,1900-01-01 19:10:00,3,0,0,30,11.1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
297,400,1.0,1900-01-01 21:55:00,1900-01-01 22:10:00,0,0,0,24,10.3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
298,401,1.0,1900-01-01 17:30:00,1900-01-01 17:45:00,2,0,0,34,7.3,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
299,402,2.0,1900-01-01 20:35:00,1900-01-01 20:50:00,0,0,0,40,22.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
