,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban,hour,time_hour,식사
143,1.0,1900-01-01 21:35:00,1900-01-01 21:50:00,4,0,0,25,6.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,21,식사,1
144,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,5,1,0,24,18.4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,20,식사,1
145,1.0,1900-01-01 22:00:00,1900-01-01 22:10:00,4,0,0,35,18.9,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
146,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,5,1,0,29,13.4,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,20,식사,1
147,1.0,1900-01-01 12:00:00,1900-01-01 12:05:00,5,1,0,28,2.3,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,12,식사,1
148,1.0,1900-01-01 18:45:00,1900-01-01 18:50:00,3,0,0,23,7.4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,18,식사,1
149,1.0,1900-01-01 12:15:00,1900-01-01 12:25:00,2,0,0,30,13.7,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,12,식사,1
150,1.0,1900-01-01 13:30:00,1900-01-01 13:40:00,5,1,0,23,8.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,13,식사,1
151,2.0,1900-01-01 19:10:00,1900-01-01 19:15:00,6,1,0,37,17.1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,19,식사,1
152,1.0,1900-01-01 18:15:00,1900-01-01 18:30:00,5,1,0,33,25.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,18,식사,1
153,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,5,1,0,33,5.6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,17,식사,1
154,1.0,1900-01-01 17:10:00,1900-01-01 17:25:00,3,0,0,17,9.6,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
155,1.0,1900-01-01 17:45:00,1900-01-01 17:55:00,0,0,0,16,14.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,17,식사,1
156,2.0,1900-01-01 21:30:00,1900-01-01 21:40:00,6,1,0,37,22.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,21,식사,1
157,1.0,1900-01-01 18:15:00,1900-01-01 18:20:00,2,0,0,19,14.5,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,18,식사,1
158,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,3,0,0,27,3.6,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
159,1.0,1900-01-01 10:30:00,1900-01-01 10:35:00,5,1,0,20,5.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,10,no식사,0
160,1.0,1900-01-01 12:35:00,1900-01-01 12:40:00,5,1,0,25,8.2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,12,식사,1
161,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,2,0,0,27,10.9,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,22,no식사,0
162,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,2,0,0,40,22.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,20,식사,1
163,2.0,1900-01-01 21:55:00,1900-01-01 22:05:00,0,0,0,51,29.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
164,1.0,1900-01-01 17:45:00,1900-01-01 18:00:00,4,0,0,38,17.9,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,17,식사,1
165,1.0,1900-01-01 20:45:00,1900-01-01 20:50:00,3,0,0,41,17.1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,20,식사,1
166,1.0,1900-01-01 11:25:00,1900-01-01 11:40:00,2,0,0,17,5.8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,11,식사,1
167,1.0,1900-01-01 20:25:00,1900-01-01 20:35:00,2,0,0,29,14.9,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,20,식사,1
168,2.0,1900-01-01 17:40:00,1900-01-01 17:45:00,4,0,0,33,26.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,17,식사,1
169,1.0,1900-01-01 17:55:00,1900-01-01 18:05:00,2,0,0,35,28.7,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,17,식사,1
170,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,4,0,0,34,8.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,19,식사,1
171,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,0,0,0,18,19.5,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
172,1.0,1900-01-01 20:55:00,1900-01-01 21:05:00,5,1,0,25,11.2,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,20,식사,1
173,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,3,0,0,27,14.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21,식사,1
174,1.0,1900-01-01 08:20:00,1900-01-01 08:30:00,0,0,0,25,6.1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,8,no식사,0
175,1.0,1900-01-01 13:40:00,1900-01-01 13:45:00,2,0,0,20,16.2,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,13,식사,1
176,1.0,1900-01-01 09:55:00,1900-01-01 10:10:00,1,0,0,18,2.1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,9,no식사,0
177,1.0,1900-01-01 15:10:00,1900-01-01 15:15:00,5,1,0,33,12.2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,15,no식사,0
178,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,3,0,0,44,14.6,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,20,식사,1
179,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,3,0,0,36,16.8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,20,식사,1
180,1.0,1900-01-01 11:25:00,1900-01-01 11:40:00,6,1,0,33,4.3,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
181,1.0,1900-01-01 09:10:00,1900-01-01 09:15:00,5,1,0,19,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,9,no식사,0
182,1.0,1900-01-01 08:10:00,1900-01-01 08:25:00,0,0,0,28,5.3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,8,no식사,0
183,1.0,1900-01-01 14:35:00,1900-01-01 14:45:00,3,0,0,28,8.6,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,14,식사,1
184,1.0,1900-01-01 21:30:00,1900-01-01 21:40:00,6,1,0,26,39.5,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,21,식사,1
185,1.0,1900-01-01 18:25:00,1900-01-01 18:35:00,0,0,0,22,35.2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,18,식사,1
186,1.0,1900-01-01 21:55:00,1900-01-01 22:10:00,0,0,0,15,23.8,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,21,식사,1
187,1.0,1900-01-01 19:55:00,1900-01-01 20:00:00,0,0,0,23,13.1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,식사,1
188,3.0,1900-01-01 22:00:00,1900-01-01 22:15:00,2,0,0,48,36.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,22,no식사,0
189,1.0,1900-01-01 22:40:00,1900-01-01 22:50:00,5,1,0,18,6.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,22,no식사,0
190,1.0,1900-01-01 11:20:00,1900-01-01 11:30:00,1,0,0,27,6.0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,11,식사,1
191,1.0,1900-01-01 17:50:00,1900-01-01 17:55:00,4,0,0,24,31.6,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,17,식사,1
192,1.0,1900-01-01 17:25:00,1900-01-01 17:35:00,5,1,0,21,23.5,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1,17,식사,1
193,1.0,1900-01-01 19:50:00,1900-01-01 20:05:00,0,0,0,26,9.6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
194,1.0,1900-01-01 09:15:00,1900-01-01 09:30:00,5,1,0,16,1.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,9,no식사,0
195,1.0,1900-01-01 10:20:00,1900-01-01 10:35:00,3,0,0,23,2.1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,10,no식사,0
196,1.0,1900-01-01 22:55:00,1900-01-01 23:05:00,4,0,0,29,23.7,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,22,no식사,0
198,1.0,1900-01-01 18:55:00,1900-01-01 19:10:00,3,0,0,30,11.1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,18,식사,1
199,1.0,1900-01-01 21:55:00,1900-01-01 22:10:00,0,0,0,24,10.3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,21,식사,1
200,1.0,1900-01-01 17:30:00,1900-01-01 17:45:00,2,0,0,34,7.3,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,17,식사,1
201,2.0,1900-01-01 20:35:00,1900-01-01 20:50:00,0,0,0,40,22.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,20,식사,1
203,1.0,1900-01-01 08:50:00,1900-01-01 09:00:00,0,0,0,16,4.6,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,8,no식사,0
204,1.0,1900-01-01 18:00:00,1900-01-01 18:10:00,6,1,0,45,14.9,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
205,1.0,1900-01-01 10:50:00,1900-01-01 10:55:00,0,0,0,16,2.4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,10,no식사,0
206,1.0,1900-01-01 23:15:00,1900-01-01 23:20:00,6,1,0,23,7.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,23,no식사,0
207,1.0,1900-01-01 20:20:00,1900-01-01 20:25:00,6,1,0,27,6.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,20,식사,1
208,2.0,1900-01-01 23:25:00,1900-01-01 23:40:00,6,1,0,38,26.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,23,no식사,0
209,1.0,1900-01-01 09:00:00,1900-01-01 09:15:00,0,0,0,27,5.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,9,no식사,0
210,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,4,0,0,21,24.3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,18,식사,1
211,1.0,1900-01-01 19:50:00,1900-01-01 20:05:00,6,1,0,27,13.9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
212,1.0,1900-01-01 11:35:00,1900-01-01 11:45:00,1,0,0,26,4.9,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,11,식사,1
213,1.0,1900-01-01 09:30:00,1900-01-01 09:45:00,2,0,0,25,4.6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9,no식사,0
214,1.0,1900-01-01 08:55:00,1900-01-01 09:00:00,5,1,0,18,3.0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,8,no식사,0
215,1.0,1900-01-01 21:50:00,1900-01-01 22:05:00,0,0,0,31,12.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
216,1.0,1900-01-01 21:45:00,1900-01-01 21:55:00,2,0,0,23,18.1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
217,1.0,1900-01-01 16:45:00,1900-01-01 16:55:00,1,0,0,29,15.9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,16,no식사,0
218,1.0,1900-01-01 18:15:00,1900-01-01 18:20:00,4,0,1,19,18.4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,18,식사,1
219,1.0,1900-01-01 19:20:00,1900-01-01 19:25:00,2,0,0,39,29.6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
220,1.0,1900-01-01 11:55:00,1900-01-01 12:10:00,0,0,0,20,2.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11,식사,1
221,1.0,1900-01-01 21:20:00,1900-01-01 21:35:00,1,0,0,25,6.4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,21,식사,1
222,1.0,1900-01-01 21:15:00,1900-01-01 21:20:00,1,0,0,27,27.2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,21,식사,1
223,1.0,1900-01-01 23:00:00,1900-01-01 23:05:00,3,0,0,31,18.6,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,23,no식사,0
224,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,3,0,0,15,22.0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,20,식사,1
225,1.0,1900-01-01 22:55:00,1900-01-01 23:00:00,6,1,0,25,30.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
226,1.0,1900-01-01 11:30:00,1900-01-01 11:35:00,6,1,0,26,3.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11,식사,1
227,1.0,1900-01-01 15:45:00,1900-01-01 16:00:00,5,1,0,27,8.6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,15,no식사,0
228,1.0,1900-01-01 19:20:00,1900-01-01 19:30:00,5,1,0,28,14.6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
229,1.0,1900-01-01 17:30:00,1900-01-01 17:45:00,2,0,0,32,6.8,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,17,식사,1
230,1.0,1900-01-01 08:35:00,1900-01-01 08:50:00,0,0,0,32,4.1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,8,no식사,0
231,1.0,1900-01-01 19:55:00,1900-01-01 20:10:00,0,0,0,42,9.0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,19,식사,1
232,1.0,1900-01-01 19:15:00,1900-01-01 19:30:00,0,0,0,12,23.3,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,19,식사,1
233,1.0,1900-01-01 09:10:00,1900-01-01 09:20:00,0,0,0,27,11.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9,no식사,0
235,1.0,1900-01-01 23:10:00,1900-01-01 23:15:00,0,0,0,24,27.3,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
236,1.0,1900-01-01 08:45:00,1900-01-01 08:55:00,4,0,0,29,3.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,8,no식사,0
237,1.0,1900-01-01 21:20:00,1900-01-01 21:25:00,0,0,0,33,7.9,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,21,식사,1
238,1.0,1900-01-01 11:40:00,1900-01-01 11:45:00,0,0,0,27,6.3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,11,식사,1
239,1.0,1900-01-01 14:10:00,1900-01-01 14:20:00,2,0,0,26,10.8,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,14,식사,1
240,1.0,1900-01-01 21:45:00,1900-01-01 22:00:00,4,0,1,29,26.1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
241,1.0,1900-01-01 21:20:00,1900-01-01 21:25:00,1,0,0,23,13.7,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
242,1.0,1900-01-01 22:55:00,1900-01-01 23:00:00,4,0,0,18,15.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,22,no식사,0
243,1.0,1900-01-01 18:55:00,1900-01-01 19:00:00,3,0,0,33,18.6,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,18,식사,1
244,1.0,1900-01-01 17:15:00,1900-01-01 17:20:00,6,1,0,29,22.4,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
245,1.0,1900-01-01 21:25:00,1900-01-01 21:30:00,1,0,0,26,11.2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,21,식사,1
246,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,3,0,0,27,10.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,19,식사,1
247,2.0,1900-01-01 22:55:00,1900-01-01 23:10:00,0,0,0,34,8.8,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,22,no식사,0
248,1.0,1900-01-01 09:35:00,1900-01-01 09:45:00,6,1,0,20,2.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,9,no식사,0
249,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,0,0,0,19,6.5,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,17,식사,1
250,1.0,1900-01-01 17:15:00,1900-01-01 17:25:00,1,0,0,15,13.8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,17,식사,1
251,1.0,1900-01-01 13:50:00,1900-01-01 14:00:00,0,0,0,21,7.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,13,식사,1
252,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,2,0,0,29,7.7,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,21,식사,1
253,1.0,1900-01-01 18:30:00,1900-01-01 18:45:00,1,0,0,23,14.1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,18,식사,1
254,1.0,1900-01-01 14:15:00,1900-01-01 14:25:00,1,0,0,39,13.3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,14,식사,1
255,1.0,1900-01-01 00:00:00,1900-01-01 00:15:00,6,1,0,11,18.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,no식사,0
256,1.0,1900-01-01 23:35:00,1900-01-01 23:45:00,3,0,0,13,13.7,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,23,no식사,0
257,1.0,1900-01-01 21:50:00,1900-01-01 22:05:00,3,0,0,24,13.3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,21,식사,1
258,1.0,1900-01-01 23:35:00,1900-01-01 23:45:00,6,1,0,36,19.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,23,no식사,0
259,1.0,1900-01-01 17:50:00,1900-01-01 18:00:00,0,0,0,27,32.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,17,식사,1
260,1.0,1900-01-01 20:55:00,1900-01-01 21:10:00,3,0,0,26,16.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,20,식사,1
261,1.0,1900-01-01 11:35:00,1900-01-01 11:40:00,1,0,0,31,5.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,식사,1
262,1.0,1900-01-01 19:50:00,1900-01-01 20:05:00,2,0,0,29,17.9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,19,식사,1
263,1.0,1900-01-01 08:40:00,1900-01-01 08:50:00,0,0,0,25,6.1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
264,1.0,1900-01-01 23:25:00,1900-01-01 23:35:00,4,0,1,22,19.6,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,23,no식사,0
265,2.0,1900-01-01 23:55:00,1900-01-01 00:00:00,5,1,0,42,17.9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
266,1.0,1900-01-01 18:45:00,1900-01-01 18:50:00,2,0,0,18,12.1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,18,식사,1
267,1.0,1900-01-01 10:40:00,1900-01-01 10:45:00,6,1,0,20,2.5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,10,no식사,0
268,1.0,1900-01-01 11:20:00,1900-01-01 11:25:00,3,0,0,17,2.7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11,식사,1
269,1.0,1900-01-01 22:35:00,1900-01-01 22:45:00,5,1,0,16,24.3,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1,22,no식사,0
270,1.0,1900-01-01 23:55:00,1900-01-01 00:05:00,4,0,0,21,21.4,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,23,no식사,0
271,2.0,1900-01-01 18:00:00,1900-01-01 18:15:00,6,1,0,35,13.7,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
273,1.0,1900-01-01 19:35:00,1900-01-01 19:50:00,2,0,0,28,18.7,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,19,식사,1
274,1.0,1900-01-01 00:00:00,1900-01-01 00:15:00,3,0,0,17,12.8,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,no식사,0
275,1.0,1900-01-01 08:25:00,1900-01-01 08:30:00,5,1,0,15,2.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
276,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,6,1,0,19,20.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,19,식사,1
277,1.0,1900-01-01 19:30:00,1900-01-01 19:40:00,6,1,0,25,31.9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19,식사,1
278,1.0,1900-01-01 22:25:00,1900-01-01 22:40:00,4,0,0,25,25.2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,22,no식사,0
279,1.0,1900-01-01 15:50:00,1900-01-01 16:00:00,3,0,0,29,8.2,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1,15,no식사,0
280,1.0,1900-01-01 11:30:00,1900-01-01 11:35:00,3,0,0,34,4.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
281,1.0,1900-01-01 11:20:00,1900-01-01 11:25:00,5,1,0,33,2.4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,11,식사,1
282,1.0,1900-01-01 09:50:00,1900-01-01 09:55:00,3,0,0,12,3.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,9,no식사,0
283,1.0,1900-01-01 20:35:00,1900-01-01 20:50:00,0,0,0,22,19.5,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,20,식사,1
284,1.0,1900-01-01 13:00:00,1900-01-01 13:10:00,2,0,0,29,9.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13,식사,1
285,1.0,1900-01-01 21:50:00,1900-01-01 21:55:00,5,1,0,39,22.2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,21,식사,1
286,2.0,1900-01-01 21:00:00,1900-01-01 21:10:00,4,0,0,39,16.9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,21,식사,1
287,1.0,1900-01-01 22:45:00,1900-01-01 22:55:00,3,0,0,29,7.9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
288,1.0,1900-01-01 12:20:00,1900-01-01 12:35:00,2,0,0,21,10.6,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,12,식사,1
289,1.0,1900-01-01 22:55:00,1900-01-01 23:10:00,0,0,0,13,18.0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
